0,-0.14623594284057617,-0.26325422525405884,-0.3661746680736542,-0.4969395399093628,-0.5135746002197266,-0.701587975025177,-0.5146449208259583,-0.8734584450721741,-0.7793180346488953,-0.4769413471221924,-1.001397728919983,-0.33311358094215393,-0.9011008739471436,-0.24524365365505219,-0.7951638698577881,-0.23397211730480194,-0.8350350260734558,-0.32475921511650085,-0.9956082701683044,-0.16397656500339508,-0.8763718605041504,-0.10649824887514114,-0.7494987845420837,-0.11738578975200653,-0.8330800533294678,-0.1433849334716797,-0.941710352897644,-0.01950857788324356,-0.823905885219574,0.014765577390789986,-0.7052322030067444,-0.003554506227374077,-0.7977458834648132,0.03826609253883362,-0.8827855587005615,0.1090814471244812,-0.7629022598266602,0.12464451044797897,-0.661624550819397,0.10515321046113968
0,-0.13526499271392822,-0.26256296038627625,-0.35206419229507446,-0.4981437623500824,-0.5018846392631531,-0.7018839120864868,-0.502616822719574,-0.8708634972572327,-0.7684586048126221,-0.4783012866973877,-0.994280993938446,-0.3360264301300049,-0.8902365565299988,-0.24947938323020935,-0.7781748175621033,-0.23835942149162292,-0.8247568011283875,-0.31743302941322327,-0.9883996248245239,-0.16538089513778687,-0.8666582107543945,-0.10829968005418777,-0.7341067790985107,-0.11816567927598953,-0.8223345875740051,-0.13370175659656525,-0.9342449903488159,-0.018098866567015648,-0.8166885375976562,0.016581619158387184,-0.6927865147590637,-0.0006067903595976532,-0.7890819907188416,0.04854739457368851,-0.8757525682449341,0.11475037783384323,-0.7555443644523621,0.13094975054264069,-0.6502725481987,0.11172366887331009
0,-0.14448006451129913,-0.2638455331325531,-0.3653472363948822,-0.4982185363769531,-0.5169830322265625,-0.7032354474067688,-0.5072482228279114,-0.8740718364715576,-0.7676337361335754,-0.4839966893196106,-0.9985809326171875,-0.3364885449409485,-0.8922901153564453,-0.2484235316514969,-0.7820103764533997,-0.23961195349693298,-0.8194825053215027,-0.3232143223285675,-0.9974139332771301,-0.16986513137817383,-0.8758757710456848,-0.10912269353866577,-0.7424322962760925,-0.1174531951546669,-0.8159024119377136,-0.13859359920024872,-0.9404296875,-0.021046195179224014,-0.8241786956787109,0.016125600785017014,-0.7013759613037109,-0.0006425456376746297,-0.7811257243156433,0.045434318482875824,-0.8754141926765442,0.11012150347232819,-0.7586081624031067,0.12746550142765045,-0.655506432056427,0.10941080003976822
0,-0.14311981201171875,-0.26372015476226807,-0.3662223815917969,-0.4979300796985626,-0.5172443389892578,-0.702739417552948,-0.5096486210823059,-0.8728538155555725,-0.7659218907356262,-0.48047053813934326,-0.9971840977668762,-0.3333636522293091,-0.8920996785163879,-0.24396781623363495,-0.7833728790283203,-0.23402494192123413,-0.8187630772590637,-0.32055631279945374,-0.9896180033683777,-0.16448931396007538,-0.8692744374275208,-0.10298352688550949,-0.7369992136955261,-0.11198244243860245,-0.8137604594230652,-0.1353597342967987,-0.9263995289802551,-0.015697358176112175,-0.8126847147941589,0.022425498813390732,-0.6912552714347839,0.0068985274992883205,-0.7774232029914856,0.048196207731962204,-0.8662840723991394,0.11207210272550583,-0.7516892552375793,0.13190609216690063,-0.6501496434211731,0.11676454544067383
0,-0.137939453125,-0.25752392411231995,-0.3596595823764801,-0.49018606543540955,-0.5074089169502258,-0.6936424374580383,-0.5063802003860474,-0.8615975975990295,-0.772765040397644,-0.47094184160232544,-1.0008563995361328,-0.31279420852661133,-0.8955518007278442,-0.2236931324005127,-0.7879199385643005,-0.2141018658876419,-0.8227959275245667,-0.3132273256778717,-0.9899062514305115,-0.14695563912391663,-0.8658471703529358,-0.09009469300508499,-0.7334595322608948,-0.10213132202625275,-0.8164570927619934,-0.13091392815113068,-0.9254628419876099,-0.004978179931640625,-0.8080949187278748,0.029672766104340553,-0.6862794160842896,0.011479719541966915,-0.7811750173568726,0.05023038759827614,-0.8636420369148254,0.11984878778457642,-0.7443304657936096,0.13736490905284882,-0.6428861021995544,0.11836555600166321
0,-0.1351184993982315,-0.260902464389801,-0.3630572259426117,-0.49370482563972473,-0.5127382874488831,-0.6977096796035767,-0.5032669305801392,-0.8653044104576111,-0.776576817035675,-0.4763469099998474,-1.0016170740127563,-0.3221151530742645,-0.889476478099823,-0.23701728880405426,-0.7700396180152893,-0.22926680743694305,-0.8342496156692505,-0.3147434890270233,-0.9960203170776367,-0.16004888713359833,-0.8714650273323059,-0.10486935079097748,-0.7353880405426025,-0.11607006937265396,-0.8328859210014343,-0.12933200597763062,-0.9407610893249512,-0.015486101619899273,-0.8236636519432068,0.019028156995773315,-0.6983982920646667,0.0016651877667754889,-0.8001625537872314,0.05457600578665733,-0.8804978728294373,0.11811026930809021,-0.7608535289764404,0.13490049540996552,-0.6560183167457581,0.11722588539123535
0,-0.1289907842874527,-0.27633172273635864,-0.3388058841228485,-0.5083121657371521,-0.48300111293792725,-0.717380702495575,-0.4737280011177063,-0.8861562609672546,-0.7840448617935181,-0.4985859990119934,-0.9989328384399414,-0.3464013338088989,-0.8808841705322266,-0.25773951411247253,-0.7631315588951111,-0.2456013560295105,-0.8601500988006592,-0.33482328057289124,-1.0013816356658936,-0.183753103017807,-0.8702752590179443,-0.12635095417499542,-0.7358244061470032,-0.13254989683628082,-0.8720009922981262,-0.1453104317188263,-0.9554345011711121,-0.03844434395432472,-0.8352265954017639,-0.0027462104335427284,-0.7097662687301636,-0.014314403757452965,-0.8511916399002075,0.04019755870103836,-0.9030272960662842,0.09851951152086258,-0.7815906405448914,0.11639031767845154,-0.6760943531990051,0.10397402942180634
0,-0.13399691879749298,-0.2780665457248688,-0.34309008717536926,-0.5073104500770569,-0.4873437285423279,-0.7146868705749512,-0.47855719923973083,-0.880459189414978,-0.7862530946731567,-0.4947252869606018,-0.9874512553215027,-0.3658594489097595,-0.8644736409187317,-0.27783358097076416,-0.7365719676017761,-0.26005619764328003,-0.8772106170654297,-0.32952165603637695,-1.0017212629318237,-0.20377691090106964,-0.8745787739753723,-0.1451006829738617,-0.7349863052368164,-0.14572212100028992,-0.8965504169464111,-0.1394798904657364,-0.9727323651313782,-0.05316189303994179,-0.8540698289871216,-0.013269387185573578,-0.721034824848175,-0.01702791638672352,-0.8778525590896606,0.044669486582279205,-0.9285481572151184,0.09419899433851242,-0.8083329796791077,0.1150733157992363,-0.6985617876052856,0.10580062866210938
0,-0.13538190722465515,-0.2744085192680359,-0.34688812494277954,-0.506644606590271,-0.49199411273002625,-0.713030993938446,-0.4835820198059082,-0.8772271871566772,-0.7973909378051758,-0.4901387393474579,-0.9858792424201965,-0.3513822853565216,-0.8599560856819153,-0.2627444565296173,-0.7305158972740173,-0.24681711196899414,-0.8872621655464172,-0.32598811388015747,-0.9970412850379944,-0.18712632358074188,-0.8684560060501099,-0.13056984543800354,-0.7295292019844055,-0.13446417450904846,-0.9059684872627258,-0.13759587705135345,-0.9646310210227966,-0.0372750423848629,-0.8457187414169312,0.0009760918328538537,-0.7150312662124634,-0.006220495328307152,-0.887403130531311,0.04458588361740112,-0.923288881778717,0.10697568953037262,-0.7987352609634399,0.12850990891456604,-0.6893423795700073,0.11674868315458298
0,-0.13946105539798737,-0.27382519841194153,-0.3557751178741455,-0.503855288028717,-0.5031279921531677,-0.7038758993148804,-0.5040119290351868,-0.8687186241149902,-0.7935823202133179,-0.4814774990081787,-0.9928088188171387,-0.33541339635849,-0.8676528930664062,-0.25324133038520813,-0.7406366467475891,-0.2454475313425064,-0.8657090663909912,-0.3155968487262726,-0.9857039451599121,-0.17065872251987457,-0.8560913801193237,-0.11793561279773712,-0.7230449318885803,-0.1302105039358139,-0.8710910677909851,-0.1287478804588318,-0.9441174864768982,-0.024241169914603233,-0.8231613636016846,0.008966630324721336,-0.6987742781639099,-0.00732495728880167,-0.8427606821060181,0.053731486201286316,-0.8969760537147522,0.11477464437484741,-0.7730885148048401,0.1300366371870041,-0.6670165657997131,0.11202086508274078
0,-0.13617540895938873,-0.2715250253677368,-0.3571641445159912,-0.5014449954032898,-0.5042986869812012,-0.704107940196991,-0.5027578473091125,-0.873334527015686,-0.7972093820571899,-0.48267629742622375,-1.0002703666687012,-0.33576929569244385,-0.8826410174369812,-0.24587056040763855,-0.7603746652603149,-0.23247279226779938,-0.86907559633255,-0.31958648562431335,-0.9903833270072937,-0.1688557118177414,-0.8628682494163513,-0.11356310546398163,-0.7324573397636414,-0.12630876898765564,-0.8745956420898438,-0.13274997472763062,-0.9481463432312012,-0.024560952559113503,-0.82869553565979,0.010533580556511879,-0.7043589949607849,-0.006552299950271845,-0.8464308977127075,0.04945724084973335,-0.8975010514259338,0.11363555490970612,-0.7755501866340637,0.13165925443172455,-0.6703478097915649,0.11427037417888641
0,-0.1324368417263031,-0.26849573850631714,-0.35622283816337585,-0.4978964328765869,-0.5026626586914062,-0.7010971903800964,-0.4959022104740143,-0.8717158436775208,-0.8046857714653015,-0.48247700929641724,-1.0048972368240356,-0.3355260193347931,-0.8836033940315247,-0.24670563638210297,-0.7601034045219421,-0.23380224406719208,-0.8813493251800537,-0.3227660357952118,-0.999448299407959,-0.1701088547706604,-0.869164228439331,-0.11635927855968475,-0.7373573780059814,-0.12831798195838928,-0.8883950710296631,-0.13786882162094116,-0.9573928117752075,-0.025460150092840195,-0.8351803421974182,0.007879626005887985,-0.7102946043014526,-0.008802168071269989,-0.8607891201972961,0.04301760345697403,-0.9046412706375122,0.11260174214839935,-0.7803760170936584,0.1286410093307495,-0.6753020286560059,0.11043363809585571
